iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo
MEX,2013,Bienes,F,Construcción,3599.97075,0.073129542
MEX,2013,Servicios,GI,"Comercio, hoteles y restaurantes",13060.61225,0.26531231
MEX,2013,Servicios,H,Transporte,2006.78325,0.040765647
MEX,2013,Servicios,JMN,Servicios empresariales,3003.27175,0.061008241
MEX,2013,Servicios,K,Finanzas,519.85775,0.010560352
MEX,2013,Servicios,L,Servicios inmobiliarios,250.1655,0.0050818436
MEX,2013,Servicios,OPQ,"Administración pública, defensa, educación y salud",6435.19625,0.1307241
MEX,2013,Servicios,RSTU,Otros servicios,5542.402749999999,0.11258796
MEX,2014,Bienes,A,Agro y pesca,6750.54825,0.13660815
MEX,2014,Bienes,B,Petróleo y minería,229.1605,0.00463743
MEX,2014,Bienes,C,Industria,7888.3785,0.15963398
MEX,2014,Bienes,DE,"Electricidad, gas y agua",184.66325,0.0037369567
MEX,2014,Bienes,F,Construcción,3724.16275,0.075364403
MEX,2014,Servicios,GI,"Comercio, hoteles y restaurantes",13048.328,0.26405382
MEX,2014,Servicios,H,Transporte,2048.69625,0.041458651
MEX,2014,Servicios,JMN,Servicios empresariales,2978.56075,0.06027595
MEX,2014,Servicios,K,Finanzas,519.22575,0.010507365
MEX,2014,Servicios,L,Servicios inmobiliarios,270.85025,0.005481089
MEX,2014,Servicios,OPQ,"Administración pública, defensa, educación y salud",6332.05625,0.1281393
MEX,2014,Servicios,RSTU,Otros servicios,5440.781000000001,0.11010292
MEX,2015,Bienes,A,Agro y pesca,6743.94475,0.1332497
MEX,2015,Bienes,B,Petróleo y minería,229.5505,0.0045355554
MEX,2015,Bienes,C,Industria,8115.912,0.16035761
MEX,2015,Bienes,DE,"Electricidad, gas y agua",195.61175,0.0038649794
MEX,2015,Bienes,F,Construcción,3962.61925,0.078295097
MEX,2015,Servicios,GI,"Comercio, hoteles y restaurantes",13374.56125,0.2642602
MEX,2015,Servicios,H,Transporte,2115.34425,0.041795861
MEX,2015,Servicios,JMN,Servicios empresariales,3071.92075,0.060696304
MEX,2015,Servicios,K,Finanzas,516.5715,0.010206637
MEX,2015,Servicios,L,Servicios inmobiliarios,305.39075,0.006034039
MEX,2015,Servicios,OPQ,"Administración pública, defensa, educación y salud",6339.00675,0.12524876
MEX,2015,Servicios,RSTU,Otros servicios,5640.89825,0.11145524
MEX,2016,Bienes,A,Agro y pesca,6710.2565,0.13005696
MEX,2016,Bienes,B,Petróleo y minería,199.53175,0.0038672879
MEX,2016,Bienes,C,Industria,8411.674,0.16303353
MEX,2016,Bienes,DE,"Electricidad, gas y agua",203.17875,0.0039379732
MEX,2016,Bienes,F,Construcción,4242.41025,0.082225621
MEX,2016,Servicios,GI,"Comercio, hoteles y restaurantes",13610.97075,0.26380533
MEX,2016,Servicios,H,Transporte,2197.629,0.042594042
MEX,2016,Servicios,JMN,Servicios empresariales,3221.925499999999,0.062446769
MEX,2016,Servicios,K,Finanzas,493.80175,0.0095707756
MEX,2016,Servicios,L,Servicios inmobiliarios,281.578,0.0054574935
MEX,2016,Servicios,OPQ,"Administración pública, defensa, educación y salud",6356.284,0.12319633
MEX,2016,Servicios,RSTU,Otros servicios,5665.508,0.10980784
MEX,2017,Bienes,A,Agro y pesca,6811.2685,0.13013318
MEX,2017,Bienes,B,Petróleo y minería,201.42975,0.0038484307
MEX,2017,Bienes,C,Industria,8691.338,0.16605298
MEX,2017,Bienes,DE,"Electricidad, gas y agua",206.2715,0.0039409352
MEX,2017,Bienes,F,Construcción,4278.034,0.081734292
MEX,2017,Servicios,GI,"Comercio, hoteles y restaurantes",13586.05225,0.25956932
MEX,2017,Servicios,H,Transporte,2267.2385,0.04331689
MEX,2017,Servicios,JMN,Servicios empresariales,3250.161,0.062096186
MEX,2017,Servicios,K,Finanzas,511.3545,0.009769721
MEX,2017,Servicios,L,Servicios inmobiliarios,302.6805,0.0057828841
MEX,2017,Servicios,OPQ,"Administración pública, defensa, educación y salud",6468.037,0.12357555
MEX,2017,Servicios,RSTU,Otros servicios,5766.88375,0.11017962
MEX,2018,Bienes,A,Agro y pesca,6826.47975,0.12707238
MEX,2018,Bienes,B,Petróleo y minería,204.148,0.0038001388
MEX,2018,Bienes,C,Industria,8940.657,0.16642699
MEX,2018,Bienes,DE,"Electricidad, gas y agua",208.73025,0.0038854356
MEX,2018,Bienes,F,Construcción,4420.06975,0.082277946
MEX,2018,Servicios,GI,"Comercio, hoteles y restaurantes",14073.6185,0.26197517
MEX,2018,Servicios,H,Transporte,2414.76,0.044949856
MEX,2018,Servicios,JMN,Servicios empresariales,3422.89925,0.063715994
MEX,2018,Servicios,K,Finanzas,532.34425,0.0099093895
MEX,2018,Servicios,L,Servicios inmobiliarios,313.659,0.0058386452
MEX,2018,Servicios,OPQ,"Administración pública, defensa, educación y salud",6572.85125,0.12235117
MEX,2018,Servicios,RSTU,Otros servicios,5790.9775,0.10779689
PER,1960,Bienes,A,Agro y pesca,1535.709690989297,0.49493149
PER,1960,Bienes,B,Petróleo y minería,64.45875260223919,0.020773891
PER,1960,Bienes,C,Industria,400.7203742892194,0.12914494
PER,1960,Bienes,DE,"Electricidad, gas y agua",7.685736965905042,0.0024769742
PER,1960,Bienes,F,Construcción,94.16000105274796,0.030346068
PER,1960,Servicios,GI,"Comercio, hoteles y restaurantes",269.6435005397684,0.086901225
PER,1960,Servicios,H,Transporte,77.59884273648528,0.025008705
PER,1960,Servicios,JMN,Servicios empresariales,98.2631730220878,0.031668447
PER,1960,Servicios,K,Finanzas,12.74704454673638,0.0041081421
PER,1960,Servicios,L,Servicios inmobiliarios,2.986867061441794,9.6261327e-4
PER,1960,Servicios,OPQ,"Administración pública, defensa, educación y salud",404.0233601549461,0.13020943
PER,1960,Servicios,RSTU,Otros servicios,134.8758992142731,0.043468066
PER,1961,Bienes,A,Agro y pesca,1522.034688836033,0.48078021
PER,1961,Bienes,B,Petróleo y minería,63.5142920580078,0.02006289
PER,1961,Bienes,C,Industria,418.6340998994154,0.13223812
PER,1961,Bienes,DE,"Electricidad, gas y agua",8.226401241104444,0.0025985551
PER,1961,Bienes,F,Construcción,112.9282663046497,0.035671774
PER,1961,Servicios,GI,"Comercio, hoteles y restaurantes",274.7543370614217,0.086789384
PER,1961,Servicios,H,Transporte,81.41594807035122,0.025717665
PER,1961,Servicios,JMN,Servicios empresariales,101.7170960353196,0.03213039
PER,1961,Servicios,K,Finanzas,13.19509959275822,0.0041680671
PER,1961,Servicios,L,Servicios inmobiliarios,3.125791102145521,9.8737469e-4
PER,1961,Servicios,OPQ,"Administración pública, defensa, educación y salud",424.5016246915649,0.13409154
PER,1961,Servicios,RSTU,Otros servicios,141.7121978447903,0.044764042
PER,1962,Bienes,A,Agro y pesca,1485.970454480618,0.45900258
PER,1962,Bienes,B,Petróleo y minería,56.61928155016925,0.017489174
PER,1962,Bienes,C,Industria,430.3499751096703,0.13293114
PER,1962,Bienes,DE,"Electricidad, gas y agua",7.228083762490548,0.0022326885
PER,1962,Bienes,F,Construcción,119.0823609296859,0.036783446
PER,1962,Servicios,GI,"Comercio, hoteles y restaurantes",298.8306739480472,0.09230604
PER,1962,Servicios,H,Transporte,91.17793771554048,0.028164025
PER,1962,Servicios,JMN,Servicios empresariales,112.3888259775288,0.034715872
PER,1962,Servicios,K,Finanzas,14.57947394970579,0.0045034653
PER,1962,Servicios,L,Servicios inmobiliarios,3.195253109708584,9.8698423e-4
PER,1962,Servicios,OPQ,"Administración pública, defensa, educación y salud",463.3025855009921,0.1431099
PER,1962,Servicios,RSTU,Otros servicios,154.6651975860484,0.047774654
PER,1963,Bienes,A,Agro y pesca,1495.794408243599,0.45317787
PER,1963,Bienes,B,Petróleo y minería,59.00266376645426,0.017875919
PER,1963,Bienes,C,Industria,442.3981216048936,0.13403247
PER,1963,Bienes,DE,"Electricidad, gas y agua",7.636635545461643,0.0023136563
PER,1963,Bienes,F,Construcción,102.1601727399816,0.030951265
PER,1963,Servicios,GI,"Comercio, hoteles y restaurantes",308.5692493624928,0.093486615
PER,1963,Servicios,H,Transporte,96.94309113581718,0.029370656
PER,1963,Servicios,JMN,Servicios empresariales,117.8960250578726,0.035718724
PER,1963,Servicios,K,Finanzas,15.29388719167497,0.0046335584
PER,1963,Servicios,L,Servicios inmobiliarios,3.334177227081113,0.001010149
PER,1963,Servicios,OPQ,"Administración pública, defensa, educación y salud",488.5547488309028,0.14801647
PER,1963,Servicios,RSTU,Otros servicios,163.0951760776911,0.049412623
PER,1964,Bienes,A,Agro y pesca,1487.965418063457,0.4420073
PER,1964,Bienes,B,Petróleo y minería,57.06496955970448,0.016951423
PER,1964,Bienes,C,Industria,460.0615768560186,0.13666351
PER,1964,Bienes,DE,"Electricidad, gas y agua",6.839696604325775,0.0020317647
PER,1964,Bienes,F,Construcción,110.4018969343353,0.032795414
PER,1964,Servicios,GI,"Comercio, hoteles y restaurantes",317.9876817649856,0.094459772
PER,1964,Servicios,H,Transporte,102.8665447204142,0.030557003
PER,1964,Servicios,JMN,Servicios empresariales,123.4256387734021,0.03666418
PER,1964,Servicios,K,Finanzas,16.0112081389871,0.0047562066
PER,1964,Servicios,L,Servicios inmobiliarios,3.403639218833185,0.0010110674
PER,1964,Servicios,OPQ,"Administración pública, defensa, educación y salud",510.0745590677759,0.1515201
PER,1964,Servicios,RSTU,Otros servicios,170.279175922417,0.050582249
PER,1965,Bienes,A,Agro y pesca,1486.959825349003,0.4330503
PER,1965,Bienes,B,Petróleo y minería,56.46807898717189,0.016445313
PER,1965,Bienes,C,Industria,473.9814854770521,0.13803858
PER,1965,Bienes,DE,"Electricidad, gas y agua",7.030617937181359,0.0020475411
PER,1965,Bienes,F,Construcción,125.3054164115664,0.036492947
PER,1965,Servicios,GI,"Comercio, hoteles y restaurantes",323.5196480405721,0.094219275
PER,1965,Servicios,H,Transporte,107.7616293431439,0.031383637
PER,1965,Servicios,JMN,Servicios empresariales,127.5687526907309,0.037152104
PER,1965,Servicios,K,Finanzas,16.54866745403,0.0048195017
PER,1965,Servicios,L,Servicios inmobiliarios,3.54256325996298,0.0010317079
PER,1965,Servicios,OPQ,"Administración pública, defensa, educación y salud",528.5537276648063,0.15393177
PER,1965,Servicios,RSTU,Otros servicios,176.4481124915817,0.05138734
PER,1966,Bienes,A,Agro y pesca,1483.495933027392,0.42353916
PER,1966,Bienes,B,Petróleo y minería,53.72081210955749,0.01533733
PER,1966,Bienes,C,Industria,496.3332336880736,0.1417035
PER,1966,Bienes,DE,"Electricidad, gas y agua",7.107592636179287,0.0020292229
PER,1966,Bienes,F,Construcción,133.4055674539498,0.038087387
PER,1966,Servicios,GI,"Comercio, hoteles y restaurantes",329.7596854908383,0.094146624
PER,1966,Servicios,H,Transporte,113.0995039597938,0.032289989
PER,1966,Servicios,JMN,Servicios empresariales,132.0960366620821,0.037713513
PER,1966,Servicios,K,Finanzas,17.13596266019607,0.0048923297
PER,1966,Servicios,L,Servicios inmobiliarios,3.612025335325427,0.0010312358
PER,1966,Servicios,OPQ,"Administración pública, defensa, educación y salud",549.4334018274646,0.15686363
PER,1966,Servicios,RSTU,Otros servicios,183.4184144734016,0.052366089
PER,1967,Bienes,A,Agro y pesca,1493.281845408522,0.41828454
PER,1967,Bienes,B,Petróleo y minería,55.46664501573292,0.015536813
PER,1967,Bienes,C,Industria,506.957199841643,0.14200425
PER,1967,Bienes,DE,"Electricidad, gas y agua",7.161555244117073,0.0020060297
PER,1967,Bienes,F,Construcción,139.4272217384828,0.039055087
PER,1967,Servicios,GI,"Comercio, hoteles y restaurantes",334.4292156387154,0.093677275
PER,1967,Servicios,H,Transporte,118.1046493727157,0.0330824
PER,1967,Servicios,JMN,Servicios empresariales,136.0958918554508,0.038121946
PER,1967,Servicios,K,Finanzas,17.65483794950619,0.0049453126
PER,1967,Servicios,L,Servicios inmobiliarios,3.750949300694097,0.0010506818
PER,1967,Servicios,OPQ,"Administración pública, defensa, educación y salud",568.0509586575905,0.15911727
PER,1967,Servicios,RSTU,Otros servicios,189.6335494538964,0.053118426
PER,1968,Bienes,A,Agro y pesca,1532.408497632731,0.42170125
PER,1968,Bienes,B,Petróleo y minería,57.15526724829102,0.015728474
PER,1968,Bienes,C,Industria,520.9856533597467,0.14336927
PER,1968,Bienes,DE,"Electricidad, gas y agua",6.622047479204505,0.0018223115
PER,1968,Bienes,F,Construcción,122.4916174736519,0.033708289
PER,1968,Servicios,GI,"Comercio, hoteles y restaurantes",336.1377519618035,0.092501253
PER,1968,Servicios,H,Transporte,122.2305418514564,0.033636443
PER,1968,Servicios,JMN,Servicios empresariales,138.9653988697276,0.038241684
PER,1968,Servicios,K,Finanzas,18.02708049585604,0.0049608457
PER,1968,Servicios,L,Servicios inmobiliarios,3.820411257310135,0.0010513334
PER,1968,Servicios,OPQ,"Administración pública, defensa, educación y salud",581.0537610320654,0.15989934
PER,1968,Servicios,RSTU,Otros servicios,193.9743001023001,0.053379502
PER,1969,Bienes,A,Agro y pesca,1564.731820279439,0.42305893
PER,1969,Bienes,B,Petróleo y minería,55.36568214834211,0.014969304
PER,1969,Bienes,C,Industria,510.8306163835596,0.13811405
PER,1969,Bienes,DE,"Electricidad, gas y agua",6.559077703554237,0.0017733879
PER,1969,Bienes,F,Construcción,137.574544651419,0.037196241
PER,1969,Servicios,GI,"Comercio, hoteles y restaurantes",338.5236907768783,0.091527171
PER,1969,Servicios,H,Transporte,126.7509293404732,0.034269843
PER,1969,Servicios,JMN,Servicios empresariales,142.1762336601375,0.038440406
PER,1969,Servicios,K,Finanzas,18.44360128229926,0.0049866247
PER,1969,Servicios,L,Servicios inmobiliarios,3.970231185974263,0.0010734375
PER,1969,Servicios,OPQ,"Administración pública, defensa, educación y salud",595.0433962667349,0.1608828
PER,1969,Servicios,RSTU,Otros servicios,198.6444870717667,0.053707816
PER,1970,Bienes,A,Agro y pesca,1588.825460559154,0.41047734
PER,1970,Bienes,B,Petróleo y minería,55.87121068925439,0.014434477
PER,1970,Bienes,C,Industria,552.4003386263488,0.14271411
PER,1970,Bienes,DE,"Electricidad, gas y agua",6.217680763035403,0.0016063545
PER,1970,Bienes,F,Construcción,158.4920193742138,0.040946838
PER,1970,Servicios,GI,"Comercio, hoteles y restaurantes",357.6461401118183,0.092398845
PER,1970,Servicios,H,Transporte,137.8844387035865,0.035622817
PER,1970,Servicios,JMN,Servicios empresariales,152.5949111420793,0.039423306
PER,1970,Servicios,K,Finanzas,19.79514878372727,0.0051141297
PER,1970,Servicios,L,Servicios inmobiliarios,4.082596159851987,0.0010547497
PER,1970,Servicios,OPQ,"Administración pública, defensa, educación y salud",627.4161888405805,0.16209465
PER,1970,Servicios,RSTU,Otros servicios,209.4515589866185,0.054112375
PER,1971,Bienes,A,Agro y pesca,1668.917132371188,0.4149057
PER,1971,Bienes,B,Petróleo y minería,66.1008900849677,0.016433192
PER,1971,Bienes,C,Industria,624.6269386764249,0.15528709
PER,1971,Bienes,DE,"Electricidad, gas y agua",9.21297571475618,0.002290417
PER,1971,Bienes,F,Construcción,177.0092931834767,0.044005878
PER,1971,Servicios,GI,"Comercio, hoteles y restaurantes",386.4469508685654,0.096073695
PER,1971,Servicios,H,Transporte,145.338290315126,0.03613222
PER,1971,Servicios,JMN,Servicios empresariales,134.5868072689656,0.033459321
PER,1971,Servicios,K,Finanzas,17.45907418718196,0.0043404605
PER,1971,Servicios,L,Servicios inmobiliarios,4.269871264424019,0.001061523
PER,1971,Servicios,OPQ,"Administración pública, defensa, educación y salud",591.1036481103697,0.14695293
PER,1971,Servicios,RSTU,Otros servicios,197.3292733300074,0.049057581
PER,1972,Bienes,A,Agro y pesca,1703.183604242518,0.40587074
PER,1972,Bienes,B,Petróleo y minería,69.73258203832711,0.01661736
PER,1972,Bienes,C,Industria,629.7913716513401,0.15008005
PER,1972,Bienes,DE,"Electricidad, gas y agua",7.890348854490036,0.0018802797
PER,1972,Bienes,F,Construcción,188.1728930082575,0.04484183
PER,1972,Servicios,GI,"Comercio, hoteles y restaurantes",437.908364734475,0.1043541
PER,1972,Servicios,H,Transporte,160.6578118282632,0.038284954
PER,1972,Servicios,JMN,Servicios empresariales,134.6327408618033,0.032083146
PER,1972,Servicios,K,Finanzas,17.46503285446376,0.0041619386
PER,1972,Servicios,L,Servicios inmobiliarios,4.457146308229168,0.0010621434
PER,1972,Servicios,OPQ,"Administración pública, defensa, educación y salud",631.6221162741427,0.15051632
PER,1972,Servicios,RSTU,Otros servicios,210.855631870954,0.050247155
PER,1973,Bienes,A,Agro y pesca,1755.825348014343,0.40216956
PER,1973,Bienes,B,Petróleo y minería,74.312011295115,0.017021071
PER,1973,Bienes,C,Industria,641.4569283725917,0.1469249
PER,1973,Bienes,DE,"Electricidad, gas y agua",11.06186747102417,0.0025337066
PER,1973,Bienes,F,Construcción,205.4945486209956,0.047068264
PER,1973,Servicios,GI,"Comercio, hoteles y restaurantes",459.2612897812939,0.10519321
PER,1973,Servicios,H,Transporte,164.3640825710137,0.037647385
PER,1973,Servicios,JMN,Servicios empresariales,134.2995139327352,0.030761132
PER,1973,Servicios,K,Finanzas,17.42180548475479,0.0039904425
PER,1973,Servicios,L,Servicios inmobiliarios,4.693165844389972,0.0010749636
PER,1973,Servicios,OPQ,"Administración pública, defensa, educación y salud",673.0178151757387,0.15415387
PER,1973,Servicios,RSTU,Otros servicios,224.6748380446139,0.051461484
PER,1974,Bienes,A,Agro y pesca,1790.067728047203,0.39339855
PER,1974,Bienes,B,Petróleo y minería,84.56985996101976,0.018585699
PER,1974,Bienes,C,Industria,697.7046661498862,0.15333275
PER,1974,Bienes,DE,"Electricidad, gas y agua",9.589497085686672,0.0021074589
PER,1974,Bienes,F,Construcción,253.9146105642829,0.055802159
PER,1974,Servicios,GI,"Comercio, hoteles y restaurantes",495.1651246921325,0.10882116
PER,1974,Servicios,H,Transporte,172.8723704687212,0.037991714
PER,1974,Servicios,JMN,Servicios empresariales,125.9309659193269,0.027675522
PER,1974,Servicios,K,Finanzas,16.3362079914351,0.0035901661
PER,1974,Servicios,L,Servicios inmobiliarios,4.966043725434707,0.0010913746
PER,1974,Servicios,OPQ,"Administración pública, defensa, educación y salud",674.1090244016735,0.1481472
PER,1974,Servicios,RSTU,Otros servicios,225.0391185295899,0.049456265
PER,1975,Bienes,A,Agro y pesca,1808.602076271331,0.38704816
PER,1975,Bienes,B,Petróleo y minería,83.68538116618349,0.017909009
PER,1975,Bienes,C,Industria,659.8620249370936,0.14121313
PER,1975,Bienes,DE,"Electricidad, gas y agua",11.03535612822202,0.0023616108
PER,1975,Bienes,F,Construcción,257.8041344587236,0.055171125
PER,1975,Servicios,GI,"Comercio, hoteles y restaurantes",536.0210862876252,0.11471067
PER,1975,Servicios,H,Transporte,182.5516967511967,0.039066799
PER,1975,Servicios,JMN,Servicios empresariales,128.8218925296293,0.027568405
PER,1975,Servicios,K,Finanzas,16.71122916314697,0.0035762705
PER,1975,Servicios,L,Servicios inmobiliarios,5.211382463379586,0.0011152569
PER,1975,Servicios,OPQ,"Administración pública, defensa, educación y salud",736.6017934614407,0.15763576
PER,1975,Servicios,RSTU,Otros servicios,245.9012004104334,0.052623849
PER,1976,Bienes,A,Agro y pesca,1834.931922112824,0.38123515
PER,1976,Bienes,B,Petróleo y minería,87.07701770217618,0.018091582
PER,1976,Bienes,C,Industria,656.2277660318566,0.13634135
PER,1976,Bienes,DE,"Electricidad, gas y agua",12.73532343004459,0.0026459582
PER,1976,Bienes,F,Construcción,240.4727202319359,0.049961884
PER,1976,Servicios,GI,"Comercio, hoteles y restaurantes",584.9175714986947,0.12152557
PER,1976,Servicios,H,Transporte,194.324306318273,0.040373847
PER,1976,Servicios,JMN,Servicios empresariales,129.0419694405782,0.026810441
PER,1976,Servicios,K,Finanzas,16.73977831438335,0.0034779448
PER,1976,Servicios,L,Servicios inmobiliarios,5.369496859780125,0.0011155951
PER,1976,Servicios,OPQ,"Administración pública, defensa, educación y salud",788.1694042200991,0.16375424
PER,1976,Servicios,RSTU,Otros servicios,263.1161155795422,0.054666396
PER,1977,Bienes,A,Agro y pesca,1848.084580760839,0.37587199
PER,1977,Bienes,B,Petróleo y minería,92.5732791587994,0.018827982
PER,1977,Bienes,C,Industria,666.7825632310779,0.13561332
PER,1977,Bienes,DE,"Electricidad, gas y agua",15.45793499994603,0.0031439064
PER,1977,Bienes,F,Construcción,255.007150280571,0.051864535
PER,1977,Servicios,GI,"Comercio, hoteles y restaurantes",603.2751745471616,0.1226969
PER,1977,Servicios,H,Transporte,195.5133248088001,0.039764404
PER,1977,Servicios,JMN,Servicios empresariales,125.5711837934792,0.025539249
PER,1977,Servicios,K,Finanzas,16.28953578816451,0.0033130411
PER,1977,Servicios,L,Servicios inmobiliarios,5.476826189330794,0.0011139022
PER,1977,Servicios,OPQ,"Administración pública, defensa, educación y salud",819.2643261685097,0.16662577
PER,1977,Servicios,RSTU,Otros servicios,273.4965934736449,0.055625003
PER,1978,Bienes,A,Agro y pesca,1859.863416270196,0.36879799
PER,1978,Bienes,B,Petróleo y minería,96.61177439478072,0.019157443
PER,1978,Bienes,C,Industria,665.0835042815177,0.13188145
PER,1978,Bienes,DE,"Electricidad, gas y agua",16.31129638952664,0.0032344167
PER,1978,Bienes,F,Construcción,208.2559184253606,0.041295704
PER,1978,Servicios,GI,"Comercio, hoteles y restaurantes",609.2153196390814,0.12080316
PER,1978,Servicios,H,Transporte,192.6017319871126,0.038191587
PER,1978,Servicios,JMN,Servicios empresariales,133.2786617846228,0.026428232
PER,1978,Servicios,K,Finanzas,17.2893769521987,0.0034283632
PER,1978,Servicios,L,Servicios inmobiliarios,5.6158828571238,0.0011135906
PER,1978,Servicios,OPQ,"Administración pública, defensa, educación y salud",928.8383843374476,0.1841822
PER,1978,Servicios,RSTU,Otros servicios,310.0759130962151,0.061485898
PER,1979,Bienes,A,Agro y pesca,1855.253044089604,0.35863277
PER,1979,Bienes,B,Petróleo y minería,91.80618703927064,0.017746748
PER,1979,Bienes,C,Industria,604.0398638644319,0.11676493
PER,1979,Bienes,DE,"Electricidad, gas y agua",14.56453639408395,0.0028154219
PER,1979,Bienes,F,Construcción,201.6308725871733,0.038976591
PER,1979,Servicios,GI,"Comercio, hoteles y restaurantes",688.1109838831787,0.13301644
PER,1979,Servicios,H,Transporte,212.2151173133527,0.041022595
PER,1979,Servicios,JMN,Servicios empresariales,135.6098571195421,0.026214289000000002
PER,1979,Servicios,K,Finanzas,17.59178781343438,0.0034006098
PER,1979,Servicios,L,Servicios inmobiliarios,5.771169945253055,0.0011156056
PER,1979,Servicios,OPQ,"Administración pública, defensa, educación y salud",1009.523072441962,0.19514753
PER,1979,Servicios,RSTU,Otros servicios,337.0110384729903,0.065146476
PER,1980,Bienes,A,Agro y pesca,1888.863162039253,0.35129315
PER,1980,Bienes,B,Petróleo y minería,102.617957020127,0.019085018
PER,1980,Bienes,C,Industria,645.3042652329209,0.1200145
PER,1980,Bienes,DE,"Electricidad, gas y agua",15.40618421767656,0.0028652616
PER,1980,Bienes,F,Construcción,218.9725949111977,0.040724799
PER,1980,Servicios,GI,"Comercio, hoteles y restaurantes",705.3164133147374,0.13117564
PER,1980,Servicios,H,Transporte,212.192629762634,0.039463852
PER,1980,Servicios,JMN,Servicios empresariales,134.8132182459114,0.025072733
PER,1980,Servicios,K,Finanzas,17.48844501574607,0.003252523
PER,1980,Servicios,L,Servicios inmobiliarios,6.016404201969911,0.0011189384
PER,1980,Servicios,OPQ,"Administración pública, defensa, educación y salud",1072.020141066141,0.19937566
PER,1980,Servicios,RSTU,Otros servicios,357.8745556857317,0.066557959
PER,1981,Bienes,A,Agro y pesca,1922.592263828074,0.34317341
PER,1981,Bienes,B,Petróleo y minería,112.2255863814539,0.020031724
PER,1981,Bienes,C,Industria,674.4978631345649,0.12039461
PER,1981,Bienes,DE,"Electricidad, gas y agua",17.20852558898284,0.0030716388
PER,1981,Bienes,F,Construcción,226.5033111499766,0.040429745
PER,1981,Servicios,GI,"Comercio, hoteles y restaurantes",749.8853183151501,0.1338509
PER,1981,Servicios,H,Transporte,220.074438485002,0.039282225
PER,1981,Servicios,JMN,Servicios empresariales,134.2964034779457,0.02397126
PER,1981,Servicios,K,Finanzas,17.42140198561525,0.003109636
PER,1981,Servicios,L,Servicios inmobiliarios,6.154283017279366,0.0010985098
PER,1981,Servicios,OPQ,"Administración pública, defensa, educación y salud",1140.723271036491,0.20361359
PER,1981,Servicios,RSTU,Otros servicios,380.8098543527005,0.06797272
PER,1982,Bienes,A,Agro y pesca,1919.351248104203,0.331763
PER,1982,Bienes,B,Petróleo y minería,112.5310334073691,0.019451173
PER,1982,Bienes,C,Industria,713.118129998438,0.12326363
PER,1982,Bienes,DE,"Electricidad, gas y agua",17.345490860108,0.0029981963
PER,1982,Bienes,F,Construcción,236.0621797013445,0.04080373
PER,1982,Servicios,GI,"Comercio, hoteles y restaurantes",833.9721067253329,0.14415343
PER,1982,Servicios,H,Transporte,239.9457122192454,0.041475005
PER,1982,Servicios,JMN,Servicios empresariales,144.7027863967502,0.025012111
PER,1982,Servicios,K,Finanzas,18.77135459305427,0.0032446592
PER,1982,Servicios,L,Servicios inmobiliarios,6.26091840374839,0.00108221
PER,1982,Servicios,OPQ,"Administración pública, defensa, educación y salud",1157.002892809748,0.19998983
PER,1982,Servicios,RSTU,Otros servicios,386.2445119544151,0.066762991
PER,1983,Bienes,A,Agro y pesca,1942.043708315387,0.31925511
PER,1983,Bienes,B,Petróleo y minería,111.8536929126676,0.018387776
PER,1983,Bienes,C,Industria,747.3773471231251,0.12286235
PER,1983,Bienes,DE,"Electricidad, gas y agua",18.05044992207582,0.0029673371
PER,1983,Bienes,F,Construcción,243.8797951010607,0.040091719
PER,1983,Servicios,GI,"Comercio, hoteles y restaurantes",948.1848958596796,0.15587336
PER,1983,Servicios,H,Transporte,267.4491481332151,0.043966316
PER,1983,Servicios,JMN,Servicios empresariales,160.9710968102989,0.026462251
PER,1983,Servicios,K,Finanzas,20.88173706050243,0.0034327763
PER,1983,Servicios,L,Servicios inmobiliarios,6.328839096731341,0.0010404062
PER,1983,Servicios,OPQ,"Administración pública, defensa, educación y salud",1211.566064999172,0.19917095
PER,1983,Servicios,RSTU,Otros servicios,404.4594411857583,0.066489622
PER,1984,Bienes,A,Agro y pesca,1996.317696115587,0.31672308
PER,1984,Bienes,B,Petróleo y minería,108.4611403886774,0.017207757
PER,1984,Bienes,C,Industria,764.1246561409603,0.12123117
PER,1984,Bienes,DE,"Electricidad, gas y agua",18.72779300179317,0.0029712326
PER,1984,Bienes,F,Construcción,245.7938772745224,0.038996097
PER,1984,Servicios,GI,"Comercio, hoteles y restaurantes",998.2847950328534,0.15838152
PER,1984,Servicios,H,Transporte,276.051028996215,0.043796502
PER,1984,Servicios,JMN,Servicios empresariales,178.5319935629706,0.028324753
PER,1984,Servicios,K,Finanzas,23.15979837587058,0.0036743865
PER,1984,Servicios,L,Servicios inmobiliarios,6.41849409395678,0.0010183175
PER,1984,Servicios,OPQ,"Administración pública, defensa, educación y salud",1264.902069682891,0.20068133
PER,1984,Servicios,RSTU,Otros servicios,422.2647027168105,0.06699384
PER,1985,Bienes,A,Agro y pesca,2074.203613953322,0.32174033
PER,1985,Bienes,B,Petróleo y minería,100.5014801150673,0.015589298
PER,1985,Bienes,C,Industria,746.5570080032924,0.11580227
PER,1985,Bienes,DE,"Electricidad, gas y agua",19.04355068952952,0.0029539424
PER,1985,Bienes,F,Construcción,236.7231664301094,0.036719341
PER,1985,Servicios,GI,"Comercio, hoteles y restaurantes",1036.685858744422,0.16080564
PER,1985,Servicios,H,Transporte,281.0404418818446,0.043593619
PER,1985,Servicios,JMN,Servicios empresariales,194.0648848460879,0.030102396
